number_of_reviews,calculated_host_listings_count,neighbourhood_group,room_type,price
0.0,0.18633540372670807,0.25,0.5,320
0.011049723756906077,1.0,0.25,0.5,243
0.0,0.18633540372670807,0.25,0.5,225
0.10313075506445672,0.0,0.5,0.0,35
0.001841620626151013,0.11801242236024845,0.5,0.0,40
0.2688766114180479,0.006211180124223604,0.25,0.0,97
0.04604051565377532,0.07763975155279502,0.25,0.0,107
0.003683241252302026,0.012422360248447204,0.25,0.5,110
0.011049723756906077,0.0031055900621118036,0.25,0.5,250
0.034990791896869246,0.0031055900621118036,0.0,1.0,25
0.0055248618784530384,0.02484472049689441,0.0,0.0,38
0.0,0.0,0.25,0.5,200
0.0,0.30434782608695654,0.25,0.0,38
0.001841620626151013,0.037267080745341616,0.0,0.0,55
0.0,0.13664596273291924,0.25,0.5,956
0.029465930018416207,0.02484472049689441,0.25,0.5,198
0.35359116022099446,0.018633540372670804,0.25,0.0,255
0.001841620626151013,0.28260869565217395,0.25,0.5,187
0.07918968692449356,0.018633540372670804,0.0,0.0,438
0.2928176795580111,0.0,0.25,0.0,140
0.007366482504604052,0.012422360248447204,0.25,0.0,100
0.0,0.7049689440993788,0.25,0.5,316
0.0055248618784530384,0.0,0.25,0.0,80
0.06261510128913444,0.0,0.0,0.5,151
0.05524861878453039,0.0,0.0,0.0,65
0.0,0.13664596273291924,0.25,0.5,197
0.04972375690607735,0.07763975155279502,0.25,0.0,179
0.0,0.7049689440993788,0.25,0.5,278
0.16390423572744015,0.015527950310559004,0.0,0.0,39
0.01841620626151013,0.09006211180124223,0.25,0.5,110
0.003683241252302026,0.0031055900621118036,0.25,0.0,40
0.001841620626151013,0.08695652173913043,0.25,0.5,150
0.0,1.0,0.25,0.5,179
0.0,0.05590062111801242,0.25,0.5,243
0.08839779005524862,0.012422360248447204,0.5,0.0,69
0.15837937384898712,0.009316770186335404,0.0,0.0,35
0.3977900552486188,0.006211180124223604,0.0,0.0,42
0.009208103130755065,0.13975155279503104,0.25,0.5,150
0.09760589318600368,0.0031055900621118036,0.75,0.0,37
0.01841620626151013,0.0,0.5,0.0,62
0.003683241252302026,1.0,0.25,0.5,214
0.03867403314917127,0.06211180124223602,0.25,0.5,275
0.001841620626151013,0.0,0.0,0.0,59
0.09392265193370167,0.0,0.0,0.5,151
0.03130755064456722,0.07763975155279502,0.25,0.0,199
0.007366482504604052,0.0,0.0,0.0,45
0.0,0.30434782608695654,0.5,0.0,39
0.003683241252302026,1.0,0.25,0.5,197
0.0,0.05590062111801242,0.25,0.5,200
0.01841620626151013,0.10559006211180123,0.25,0.5,130
0.0,0.7049689440993788,0.25,0.5,466
0.06629834254143646,0.0,1.0,0.0,142
0.0055248618784530384,0.0031055900621118036,0.25,0.5,2000
0.027624309392265196,1.0,0.25,0.5,451
0.007366482504604052,0.0,0.0,0.0,58
0.0,0.027950310559006212,0.25,0.5,190
0.0,0.012422360248447204,0.25,0.5,290
0.0,0.28260869565217395,0.25,0.5,175
0.003683241252302026,0.08695652173913043,0.25,0.5,206
0.001841620626151013,0.027950310559006212,0.25,0.0,425
0.0,0.0,1.0,0.0,40
0.003683241252302026,0.28260869565217395,0.25,0.5,205
0.001841620626151013,0.031055900621118012,0.5,0.5,120
0.0,0.02173913043478261,0.25,0.0,97
0.001841620626151013,0.0031055900621118036,0.25,0.0,90
0.0,0.012422360248447204,0.25,0.5,170
0.03867403314917127,0.006211180124223604,0.0,0.0,67
0.001841620626151013,0.08074534161490682,0.25,0.5,250
0.0,0.28260869565217395,0.25,0.5,180
0.001841620626151013,0.02173913043478261,0.5,1.0,30
0.001841620626151013,0.06211180124223602,0.0,0.0,48
0.0,0.05590062111801242,0.25,0.5,250
0.0055248618784530384,0.015527950310559004,0.25,0.5,289
0.034990791896869246,0.006211180124223604,1.0,0.5,155
0.0,0.015527950310559004,0.0,1.0,34
0.009208103130755065,0.0,0.25,1.0,75
0.0,0.09937888198757763,0.5,0.0,33
0.020257826887661142,0.009316770186335404,0.75,0.0,35
0.0,0.18633540372670807,0.25,0.5,188
0.001841620626151013,0.0,0.0,0.0,36
0.0,0.28260869565217395,0.25,0.5,250
0.01841620626151013,0.006211180124223604,0.25,0.5,350
0.009208103130755065,0.07763975155279502,0.25,0.0,199
0.01289134438305709,0.0031055900621118036,0.5,0.0,42
0.001841620626151013,0.36024844720496896,0.25,0.5,169
0.01841620626151013,0.012422360248447204,0.25,0.5,110
0.0,0.009316770186335404,1.0,0.5,99
0.001841620626151013,0.015527950310559004,0.0,0.0,65
0.007366482504604052,0.0,0.0,0.0,87
0.020257826887661142,0.0,0.0,0.0,48
0.001841620626151013,0.02484472049689441,0.0,0.0,42
0.0,0.015527950310559004,0.25,0.0,350
0.009208103130755065,0.0031055900621118036,0.25,0.5,750
0.020257826887661142,0.012422360248447204,0.0,0.5,145
0.001841620626151013,0.006211180124223604,0.5,0.0,33
0.0718232044198895,0.006211180124223604,0.5,0.5,159
0.0,0.04037267080745341,0.25,0.5,534
0.0,0.7049689440993788,0.25,0.5,330
0.0,0.0031055900621118036,0.0,1.0,39
0.11970534069981584,0.0,0.0,0.0,55
0.19521178637200737,0.0,0.5,0.0,50
0.003683241252302026,0.04037267080745341,0.25,0.0,53
0.04788213627992634,0.0031055900621118036,0.5,0.0,46
0.001841620626151013,0.08074534161490682,0.25,0.5,185
0.016574585635359115,0.13043478260869565,0.25,0.0,62
0.04604051565377532,0.012422360248447204,0.5,0.0,60
0.0,0.08695652173913043,0.0,0.5,399
0.001841620626151013,0.02173913043478261,0.5,1.0,30
0.14548802946593004,0.0031055900621118036,0.25,0.0,90
0.027624309392265196,0.0031055900621118036,0.0,0.5,70
0.01289134438305709,0.015527950310559004,0.5,0.0,99
0.06629834254143646,0.0,0.25,0.5,109
0.009208103130755065,1.0,0.25,0.5,241
0.0,0.06211180124223602,0.25,0.5,300
0.001841620626151013,0.006211180124223604,0.0,0.0,68
0.0,0.006211180124223604,0.5,0.0,35
0.23941068139963168,0.0031055900621118036,0.5,0.0,47
0.0,0.031055900621118012,0.25,0.0,100
0.12338858195211787,0.02173913043478261,0.25,0.0,105
0.03867403314917127,0.009316770186335404,0.0,0.0,51
0.014732965009208104,0.14596273291925466,0.0,0.5,129
0.020257826887661142,0.0031055900621118036,0.25,0.0,80
0.0,0.7049689440993788,0.25,0.5,271
0.011049723756906077,0.13043478260869565,0.25,0.0,99
0.0,0.7049689440993788,0.25,0.5,343
0.04972375690607735,0.012422360248447204,0.5,0.0,50
0.007366482504604052,1.0,0.25,0.5,228
1.0,0.0,0.5,0.0,46
0.0,0.28260869565217395,0.25,0.5,294
0.007366482504604052,0.0,0.5,0.0,60
0.04972375690607735,0.0031055900621118036,0.5,0.0,169
0.0,0.006211180124223604,0.25,0.0,100
0.040515653775322284,0.006211180124223604,0.0,0.0,75
0.0055248618784530384,0.0031055900621118036,0.0,1.0,40
0.1289134438305709,0.0031055900621118036,0.25,0.5,89
0.0847145488029466,0.0031055900621118036,0.0,0.0,42
0.10313075506445672,0.009316770186335404,0.5,1.0,39
0.014732965009208104,0.006211180124223604,0.0,0.0,60
0.15837937384898712,0.006211180124223604,0.0,0.0,110
0.003683241252302026,0.06832298136645962,0.0,0.0,42
0.06629834254143646,0.009316770186335404,0.5,0.0,90
0.0,0.28260869565217395,0.25,0.5,167
0.001841620626151013,0.2546583850931677,0.25,0.5,225
0.0,0.7049689440993788,0.25,0.5,233
0.003683241252302026,0.09006211180124223,0.25,0.0,50
0.011049723756906077,0.2670807453416149,0.25,0.5,150
0.001841620626151013,0.36024844720496896,0.25,0.5,239
0.0,0.009316770186335404,0.25,0.5,499
0.0,1.0,0.25,0.5,212
0.003683241252302026,0.02484472049689441,0.25,0.5,260
0.0,0.08695652173913043,0.0,0.0,119
0.003683241252302026,0.28260869565217395,0.25,0.5,135
0.011049723756906077,1.0,0.25,0.5,185
0.11602209944751382,0.0,0.0,0.0,48
0.003683241252302026,0.13043478260869565,0.25,0.0,100
0.0,1.0,0.25,0.5,277
0.003683241252302026,0.08074534161490682,0.25,0.5,139
0.0,0.0031055900621118036,0.25,0.5,175
0.01289134438305709,0.06521739130434782,0.0,0.0,36
0.03130755064456722,0.0,0.0,0.0,75
0.0,0.7049689440993788,0.25,0.5,316
0.007366482504604052,1.0,0.25,0.5,243
0.003683241252302026,1.0,0.25,0.5,230
0.020257826887661142,0.09006211180124223,0.25,0.5,165
0.0,0.009316770186335404,1.0,0.0,33
0.001841620626151013,0.049689440993788817,0.0,0.5,155
0.0,0.28260869565217395,0.25,0.5,229
0.0,0.30434782608695654,0.5,0.0,33
0.31675874769797424,0.0,0.0,0.5,85
0.003683241252302026,0.02173913043478261,0.25,0.0,899
0.007366482504604052,0.037267080745341616,0.0,0.0,55
0.0,0.027950310559006212,0.0,0.0,64
0.020257826887661142,0.009316770186335404,0.0,0.5,166
0.0,0.012422360248447204,0.25,0.5,150
0.001841620626151013,0.30434782608695654,0.25,0.0,47
0.0055248618784530384,0.0,0.5,0.0,65
0.009208103130755065,1.0,0.25,0.5,235
0.0,0.015527950310559004,0.25,0.0,305
0.03130755064456722,0.0,0.25,0.0,250
0.009208103130755065,0.02484472049689441,1.0,0.0,62
0.001841620626151013,0.05590062111801242,0.25,0.5,150
0.0,0.7049689440993788,0.25,0.5,397
0.001841620626151013,0.14596273291925466,0.0,0.5,129
0.9392265193370166,0.0,0.5,0.0,48
0.003683241252302026,0.031055900621118012,0.5,0.0,35
0.0055248618784530384,0.0031055900621118036,0.25,1.0,75
0.01841620626151013,0.0031055900621118036,0.5,0.0,80
0.0,0.36024844720496896,0.25,0.5,399
0.020257826887661142,0.0,0.0,0.5,159
0.03130755064456722,0.0,0.25,0.5,180
0.0,0.0,0.25,0.0,67
0.0,0.0031055900621118036,0.0,0.0,70
0.001841620626151013,0.09937888198757763,0.5,0.0,41
0.0,0.037267080745341616,0.0,0.0,50
0.001841620626151013,0.28260869565217395,0.25,0.5,169
0.0055248618784530384,0.04658385093167701,0.25,0.5,120
0.009208103130755065,1.0,0.25,0.5,231
0.07918968692449356,0.07142857142857142,0.0,0.5,199
0.003683241252302026,0.02484472049689441,0.0,0.0,65
0.04604051565377532,0.0031055900621118036,0.25,0.0,90
0.01289134438305709,0.0031055900621118036,0.25,0.0,42
0.0,0.0031055900621118036,0.25,0.0,53
0.003683241252302026,0.28260869565217395,0.25,0.5,160
0.0055248618784530384,0.0,0.0,0.0,130
0.0,0.30434782608695654,0.5,0.0,70
0.03314917127071823,0.0031055900621118036,0.25,0.0,81
0.001841620626151013,0.0031055900621118036,0.0,0.0,55
0.7679558011049724,0.0,0.5,0.0,48
0.141804788213628,0.015527950310559004,1.0,0.0,60
0.0570902394106814,0.006211180124223604,0.5,0.5,278
0.007366482504604052,0.0,0.5,0.5,225
0.03683241252302026,0.0,1.0,0.0,60
0.0,0.006211180124223604,1.0,0.5,128
0.0,0.05590062111801242,0.5,0.0,42
0.014732965009208104,0.006211180124223604,0.75,0.0,50
0.001841620626151013,0.006211180124223604,0.25,0.0,100
0.011049723756906077,0.009316770186335404,0.5,0.0,50
0.0,0.06832298136645962,0.0,0.5,208
0.0,0.09006211180124223,0.25,0.5,65
0.0,0.18633540372670807,0.25,0.5,234
0.014732965009208104,0.012422360248447204,0.5,0.0,39
0.0,0.09937888198757763,0.5,0.0,33
0.01841620626151013,0.009316770186335404,0.75,0.0,32
0.003683241252302026,0.2670807453416149,0.25,0.5,133
0.0,0.0,0.0,0.0,47
0.1141804788213628,0.0,0.0,0.5,250
0.0,0.2546583850931677,0.25,0.5,268
0.0055248618784530384,0.012422360248447204,0.25,0.5,125
0.05156537753222836,0.006211180124223604,0.25,0.0,180
0.011049723756906077,0.08695652173913043,0.25,0.5,160
0.0423572744014733,0.0,0.25,0.5,300
0.01841620626151013,0.0,0.0,0.0,53
0.03867403314917127,0.009316770186335404,0.5,0.5,107
0.0,1.0,0.25,0.5,164
0.12338858195211787,0.0,0.0,0.5,129
0.0,0.7049689440993788,0.25,0.5,377
0.0055248618784530384,0.006211180124223604,0.0,0.0,45
0.001841620626151013,0.018633540372670804,0.25,0.0,69
0.003683241252302026,0.031055900621118012,0.5,0.0,35
0.0055248618784530384,0.031055900621118012,0.5,0.5,90
0.0,0.7049689440993788,0.25,0.5,236
0.003683241252302026,1.0,0.25,0.5,244
0.003683241252302026,0.30434782608695654,0.5,0.0,38
0.0,0.027950310559006212,0.0,1.0,35
0.020257826887661142,0.0,0.25,0.5,133
0.02578268876611418,1.0,0.25,0.5,229
0.0055248618784530384,0.012422360248447204,0.25,0.5,110
0.029465930018416207,0.009316770186335404,0.0,0.0,139
0.003683241252302026,0.04037267080745341,0.5,0.0,165
0.001841620626151013,0.30434782608695654,0.25,0.0,52
0.0,0.28260869565217395,0.25,0.5,280
0.0,0.009316770186335404,0.5,0.0,89
0.003683241252302026,0.015527950310559004,0.25,0.5,200
0.0,0.06832298136645962,0.0,0.0,42
0.06077348066298343,0.009316770186335404,0.0,0.5,85
0.0,0.08385093167701863,0.25,0.0,60
0.011049723756906077,0.09006211180124223,0.0,1.0,39
0.0,0.009316770186335404,0.25,0.0,55
0.0,0.7049689440993788,0.25,0.5,262
0.001841620626151013,0.2546583850931677,0.25,0.5,230
0.06261510128913444,0.0,0.0,0.5,172
0.009208103130755065,0.027950310559006212,0.25,0.5,150
0.009208103130755065,1.0,0.25,0.5,503
0.001841620626151013,0.02173913043478261,0.25,0.5,3613
0.0,0.7049689440993788,0.25,0.5,283
0.0,0.14596273291925466,0.25,0.5,125
0.0423572744014733,0.0,0.5,0.0,53
0.0,0.0,0.25,0.0,59
0.03314917127071823,0.0031055900621118036,0.5,1.0,37
0.001841620626151013,0.28260869565217395,0.25,0.5,196
0.2283609576427256,0.006211180124223604,0.0,1.0,29
0.001841620626151013,0.13664596273291924,0.25,0.5,245
0.01289134438305709,0.14596273291925466,0.0,0.5,129
0.08103130755064457,0.0,0.0,0.0,95
0.003683241252302026,0.006211180124223604,0.25,0.5,70
0.022099447513812154,0.10559006211180123,0.25,0.5,170
0.05524861878453039,0.07142857142857142,0.0,0.5,199
0.016574585635359115,0.0,0.0,0.0,130
0.0,0.012422360248447204,0.25,0.0,100
0.06077348066298343,0.0,0.0,0.5,460
0.014732965009208104,0.037267080745341616,0.25,0.5,163
0.0,0.06211180124223602,0.0,0.0,48
0.06629834254143646,0.0,0.5,0.5,80
0.0,0.36024844720496896,0.25,0.5,269
0.001841620626151013,0.009316770186335404,0.5,1.0,30
0.009208103130755065,1.0,0.25,0.5,300
0.07366482504604052,0.006211180124223604,0.0,0.0,102
0.003683241252302026,0.012422360248447204,0.25,0.0,60
0.06998158379373849,0.02484472049689441,1.0,0.5,105
0.3830570902394107,0.006211180124223604,0.0,0.0,62
0.01841620626151013,0.009316770186335404,0.0,0.5,155
0.029465930018416207,0.02484472049689441,0.0,0.5,129
0.1270718232044199,0.0031055900621118036,0.25,1.0,75
0.040515653775322284,0.006211180124223604,0.0,0.0,80
0.0,0.13664596273291924,0.25,0.5,560
0.07366482504604052,0.02173913043478261,0.25,0.5,339
0.0,0.015527950310559004,0.5,0.0,47
0.22099447513812157,0.018633540372670804,0.0,0.0,279
0.027624309392265196,0.13043478260869565,0.25,0.0,50
0.0,0.0031055900621118036,0.25,0.0,100
0.0055248618784530384,0.0,0.0,0.0,45
0.014732965009208104,0.009316770186335404,0.0,0.0,45
0.02394106813996317,0.037267080745341616,0.0,1.0,35
0.0055248618784530384,0.14596273291925466,0.25,0.5,115
0.0,0.02484472049689441,0.25,0.0,100
0.19152854511970535,0.0,0.25,0.5,121
0.020257826887661142,0.015527950310559004,0.0,0.0,65
0.003683241252302026,0.2546583850931677,0.25,0.5,205
0.009208103130755065,0.0031055900621118036,0.0,1.0,30
0.001841620626151013,0.009316770186335404,0.25,0.0,43
0.0055248618784530384,0.031055900621118012,0.5,0.5,140
0.001841620626151013,0.09937888198757763,0.5,0.0,41
0.0,0.13664596273291924,0.25,0.5,250
0.003683241252302026,0.7049689440993788,0.25,0.5,280
0.0,0.08695652173913043,0.25,0.5,250
0.0,0.04037267080745341,0.5,0.0,135
0.020257826887661142,0.2670807453416149,0.25,0.5,125
0.0,0.18633540372670807,0.25,0.5,220
0.011049723756906077,0.10559006211180123,0.25,0.5,130
0.0994475138121547,0.009316770186335404,0.25,0.5,89
0.0,0.28260869565217395,0.25,0.5,217
0.0,0.7049689440993788,0.25,0.5,358
0.001841620626151013,0.009316770186335404,0.0,0.0,60
0.0,0.7049689440993788,0.25,0.5,306
0.0,0.30434782608695654,0.0,0.0,43
0.011049723756906077,0.0,0.0,0.0,49
0.001841620626151013,0.006211180124223604,0.0,0.0,50
0.01289134438305709,0.012422360248447204,0.0,0.5,199
0.0,0.006211180124223604,0.25,0.5,170
0.034990791896869246,0.006211180124223604,0.0,0.0,49
0.01289134438305709,0.0,0.5,0.0,55
0.01841620626151013,0.14596273291925466,0.25,0.5,110
0.18047882136279927,0.0,0.5,0.0,65
0.0,0.04037267080745341,0.25,0.5,534
0.13259668508287292,0.0031055900621118036,0.25,0.5,120
0.007366482504604052,0.006211180124223604,0.0,0.0,60
0.14548802946593004,0.02173913043478261,0.25,0.5,285
0.001841620626151013,1.0,0.25,0.5,228
0.19521178637200737,0.009316770186335404,0.0,0.0,60
0.014732965009208104,0.0031055900621118036,0.25,1.0,75
0.0,0.015527950310559004,0.25,0.0,300
0.040515653775322284,0.012422360248447204,0.25,0.0,249
0.0,0.28260869565217395,0.25,0.5,170
0.009208103130755065,0.006211180124223604,1.0,0.5,60
0.001841620626151013,0.015527950310559004,0.5,0.0,85
0.01841620626151013,0.049689440993788817,0.0,0.5,123
0.001841620626151013,0.28260869565217395,0.25,0.5,310
0.001841620626151013,0.7049689440993788,0.25,0.5,305
0.18784530386740333,0.02484472049689441,0.0,0.0,55
0.0,0.009316770186335404,0.25,0.0,100
0.0,0.36024844720496896,0.25,0.5,239
0.001841620626151013,0.7049689440993788,0.25,0.5,244
0.7587476979742174,0.0,0.5,0.0,45
0.001841620626151013,0.015527950310559004,0.0,1.0,20
0.0,0.7049689440993788,0.25,0.5,271
0.020257826887661142,1.0,0.25,0.5,214
0.034990791896869246,0.0,0.5,0.0,49
0.6132596685082873,0.0031055900621118036,0.75,0.0,36
0.15837937384898712,0.015527950310559004,1.0,0.0,79
0.0,0.13664596273291924,0.25,0.5,500
0.0,0.11801242236024845,0.0,0.0,45
0.001841620626151013,0.0,0.5,0.0,225
0.01289134438305709,0.06211180124223602,0.25,0.5,260
0.02578268876611418,0.006211180124223604,0.5,0.0,70
0.16022099447513813,0.031055900621118012,0.0,0.0,45
0.001841620626151013,0.30434782608695654,0.25,0.0,36
0.06998158379373849,0.012422360248447204,0.25,0.0,100
0.0,0.037267080745341616,0.0,0.0,50
0.0,0.28260869565217395,0.25,0.5,164
0.0,0.015527950310559004,0.5,0.0,47
0.029465930018416207,0.0,0.0,0.0,57
0.03867403314917127,0.0031055900621118036,0.0,0.0,99
0.003683241252302026,0.28260869565217395,0.25,0.5,197
0.0,0.7049689440993788,0.25,0.5,240
0.0,0.037267080745341616,0.0,0.0,55
0.1694290976058932,0.0,0.5,0.0,50
0.034990791896869246,0.006211180124223604,0.25,1.0,45
0.007366482504604052,0.36024844720496896,0.25,0.5,189
0.01841620626151013,0.2670807453416149,0.25,0.5,142
0.0,0.015527950310559004,0.0,1.0,35
0.0,0.7049689440993788,0.25,0.5,259
0.06445672191528545,0.0031055900621118036,0.0,0.0,43
0.15285451197053407,0.02173913043478261,0.5,0.0,50
0.15101289134438306,0.0,0.0,0.0,57
0.0,0.0031055900621118036,0.0,0.0,60
0.011049723756906077,0.009316770186335404,0.0,0.5,80
0.003683241252302026,0.0,0.0,1.0,34
0.14917127071823205,0.0031055900621118036,0.25,0.0,100
0.001841620626151013,0.006211180124223604,0.25,0.0,79
0.04604051565377532,0.009316770186335404,0.25,0.0,209
0.0,0.06211180124223602,0.25,0.5,300
0.0,0.08695652173913043,0.25,0.5,164
0.014732965009208104,0.0031055900621118036,0.5,1.0,23
0.014732965009208104,0.14596273291925466,0.25,0.5,113
0.0,0.2670807453416149,0.25,0.5,159
0.0,0.13664596273291924,0.25,0.5,198
0.0,0.11801242236024845,0.0,0.0,47
0.020257826887661142,0.13043478260869565,0.25,0.0,50
0.0055248618784530384,1.0,0.25,0.5,229
0.016574585635359115,0.0031055900621118036,0.0,0.0,57
0.0,1.0,0.25,0.5,222
0.0,0.027950310559006212,0.0,0.0,80
0.0,0.015527950310559004,0.25,0.0,135
0.0,0.28260869565217395,0.25,0.5,145
0.001841620626151013,0.07763975155279502,0.25,0.0,199
0.003683241252302026,0.006211180124223604,0.0,0.0,70
0.0,0.015527950310559004,0.0,0.0,50
0.007366482504604052,0.08074534161490682,0.25,0.5,150
0.0055248618784530384,0.018633540372670804,0.25,0.0,65
0.020257826887661142,0.0,0.0,0.0,60
0.001841620626151013,0.36024844720496896,0.25,0.5,369
0.003683241252302026,0.14596273291925466,0.25,0.5,85
0.03130755064456722,0.02173913043478261,0.25,0.5,160
0.05524861878453039,0.0031055900621118036,0.0,0.0,90
0.0,0.13664596273291924,0.25,0.5,175
0.11970534069981584,0.009316770186335404,0.5,1.0,39
0.040515653775322284,0.0031055900621118036,0.5,0.0,60
0.0055248618784530384,0.006211180124223604,0.25,0.5,150
0.009208103130755065,0.2670807453416149,0.25,0.5,133
0.13443830570902396,0.009316770186335404,0.0,0.0,75
0.3462246777163904,0.0,0.0,0.0,85
0.01841620626151013,0.0,0.25,0.5,369
0.0,1.0,0.25,0.5,190
0.04419889502762431,0.0,0.25,1.0,80
0.009208103130755065,0.012422360248447204,0.25,0.5,166
0.0055248618784530384,0.13043478260869565,0.25,0.0,75
0.0,0.08385093167701863,0.25,0.0,60
0.17495395948434622,0.018633540372670804,0.0,0.0,42
0.016574585635359115,0.049689440993788817,0.0,0.5,172
0.0570902394106814,0.0,0.0,0.0,28
0.014732965009208104,0.037267080745341616,0.25,0.5,120
0.0423572744014733,0.0,0.25,0.5,165
0.01841620626151013,0.03416149068322981,0.25,0.5,129
0.009208103130755065,0.015527950310559004,0.0,1.0,30
0.007366482504604052,0.0,0.25,0.0,430
0.007366482504604052,0.018633540372670804,0.25,0.0,330
0.0994475138121547,0.0,0.25,0.5,110
0.001841620626151013,0.28260869565217395,0.25,0.5,142
0.0,0.027950310559006212,0.0,0.0,79
0.0,0.36024844720496896,0.25,0.5,239
0.001841620626151013,1.0,0.25,0.5,214
0.13075506445672191,0.009316770186335404,0.0,0.0,39
0.0,0.08695652173913043,0.0,0.0,119
0.0055248618784530384,0.14596273291925466,0.0,0.5,129
0.001841620626151013,0.0031055900621118036,0.25,0.0,38
0.0,0.009316770186335404,0.25,0.5,155
0.0,0.2546583850931677,0.25,0.5,279
0.0,0.0031055900621118036,0.25,0.5,4160
0.07734806629834254,0.0031055900621118036,0.0,0.5,75
0.022099447513812154,0.043478260869565216,0.25,0.5,93
0.027624309392265196,0.10559006211180123,0.25,0.5,185
0.0,0.11801242236024845,0.0,0.0,54
0.007366482504604052,0.2670807453416149,0.25,0.5,199
0.001841620626151013,0.0031055900621118036,0.0,0.0,75
0.016574585635359115,0.2670807453416149,0.25,0.5,150
0.0,1.0,0.25,0.5,177
0.034990791896869246,0.0,0.25,1.0,80
0.001841620626151013,0.30434782608695654,0.5,0.0,35
0.0055248618784530384,0.018633540372670804,0.0,0.0,45
0.011049723756906077,0.009316770186335404,0.75,0.0,33
0.014732965009208104,1.0,0.25,0.5,472
0.1988950276243094,0.009316770186335404,0.5,0.0,52
0.007366482504604052,0.018633540372670804,0.25,0.5,190
0.003683241252302026,0.0031055900621118036,0.5,0.0,99
0.01841620626151013,1.0,0.25,0.5,431
0.020257826887661142,0.015527950310559004,0.25,0.5,199
0.0,0.36024844720496896,0.25,0.5,199
0.058931860036832415,0.0,0.5,0.0,38
0.0,0.006211180124223604,1.0,0.0,39
0.01841620626151013,0.0,0.25,0.0,98
0.003683241252302026,0.02173913043478261,0.5,1.0,30
0.0,0.009316770186335404,0.0,1.0,32
0.0,0.13975155279503104,0.25,0.5,150
0.022099447513812154,0.037267080745341616,0.0,1.0,35
0.003683241252302026,0.2670807453416149,0.25,0.5,150
0.014732965009208104,0.09006211180124223,0.25,0.5,155
0.001841620626151013,0.08385093167701863,0.25,0.0,60
0.009208103130755065,0.0,0.5,0.5,1000
0.0055248618784530384,0.36024844720496896,0.25,0.5,399
0.001841620626151013,0.02484472049689441,0.25,0.0,169
0.2688766114180479,0.0,0.0,0.5,60
0.014732965009208104,0.009316770186335404,0.25,0.0,54
0.18047882136279927,0.015527950310559004,1.0,0.0,79
0.003683241252302026,0.30434782608695654,0.5,0.0,41
0.02578268876611418,0.006211180124223604,0.5,0.0,140
0.001841620626151013,0.012422360248447204,0.25,0.5,150
0.06813996316758748,0.0,0.5,0.0,88
0.0,0.08695652173913043,0.25,0.5,176
0.0,0.015527950310559004,0.0,0.0,40
0.01289134438305709,0.0031055900621118036,0.0,0.5,249
0.020257826887661142,0.009316770186335404,0.5,0.0,90
0.03314917127071823,0.0031055900621118036,0.5,1.0,39
0.40147329650092084,0.0031055900621118036,0.25,0.0,70
0.009208103130755065,0.0,0.5,0.5,220
0.003683241252302026,0.006211180124223604,0.25,0.0,100
0.1988950276243094,0.0031055900621118036,0.0,0.0,78
0.0,0.018633540372670804,0.25,0.0,65
0.0,1.0,0.25,0.5,100
0.003683241252302026,0.015527950310559004,0.5,0.5,299
0.19152854511970535,0.012422360248447204,0.5,0.0,58
0.0055248618784530384,0.07453416149068322,0.25,0.5,119
0.0,0.006211180124223604,0.0,0.5,120
0.0,1.0,0.25,0.5,257
0.011049723756906077,0.015527950310559004,0.25,0.0,49
0.007366482504604052,0.02484472049689441,0.25,0.0,169
0.007366482504604052,0.08074534161490682,0.25,0.5,215
0.001841620626151013,1.0,0.25,0.5,203
0.014732965009208104,0.0031055900621118036,0.0,0.0,89
0.0,0.015527950310559004,0.25,0.5,200
0.022099447513812154,0.0,0.5,0.0,45
0.001841620626151013,0.28260869565217395,0.25,0.5,180
0.03130755064456722,0.009316770186335404,0.25,0.0,52
0.8250460405156538,0.0,0.5,0.0,45
0.027624309392265196,1.0,0.25,0.5,377
0.0,0.28260869565217395,0.25,0.5,204
0.0,0.018633540372670804,0.25,0.5,505
0.001841620626151013,0.006211180124223604,0.25,0.5,225
0.001841620626151013,0.0031055900621118036,0.25,1.0,65
0.06998158379373849,0.0031055900621118036,0.5,0.0,60
0.10313075506445672,0.006211180124223604,0.0,0.0,69
0.01841620626151013,1.0,0.25,0.5,250
0.022099447513812154,0.031055900621118012,0.25,0.5,99
0.007366482504604052,0.043478260869565216,0.25,0.5,67
0.10313075506445672,0.0031055900621118036,0.25,0.0,49
0.0,0.08695652173913043,0.25,0.5,225
0.001841620626151013,0.006211180124223604,0.25,0.0,100
0.001841620626151013,0.09937888198757763,0.25,0.0,27
0.011049723756906077,0.012422360248447204,0.25,1.0,85
0.0,0.13975155279503104,0.25,0.5,175
0.02394106813996317,0.07142857142857142,0.0,0.0,179
0.003683241252302026,0.012422360248447204,0.25,0.0,69
0.003683241252302026,0.031055900621118012,0.25,0.0,100
0.0,0.28260869565217395,0.25,0.5,237
0.0,0.36024844720496896,0.25,0.5,239
0.01841620626151013,0.0031055900621118036,0.5,0.0,80
0.2154696132596685,0.031055900621118012,0.0,0.0,45
0.0,0.006211180124223604,0.25,0.0,100
0.007366482504604052,0.13975155279503104,0.25,0.5,150
0.0,0.0031055900621118036,0.0,0.5,195
0.016574585635359115,0.018633540372670804,0.25,0.5,2000
0.014732965009208104,0.0,0.0,0.5,130
0.001841620626151013,0.0,0.25,0.0,159
0.001841620626151013,0.14596273291925466,0.0,0.5,129
